,id,author_id,text,created_at,Keyword
2870,1451275228672299008,3071121981,"RT @Agazi_mw: Since the fighting first erupted in November, nearly two million people have been displaced, and there have been many reports…",2021-10-21T19:52:32.000Z,YHOO
2871,1451275132329095168,1319434874604802048,RT @AVMAvets: It's the spooky season so it's an important time to remind you to keep garlic away from dogs (or any vampires you are friends…,2021-10-21T19:52:09.000Z,YHOO
2872,1451275065681666052,1438429444834799617,"RT @YahooNews: A new Biden administration report paints a grim picture of the climate change future in which ""tens of millions"" of people a…",2021-10-21T19:51:53.000Z,YHOO
2873,1451274798814932992,280997065,@Miss_Lulama @MohauSam Yhoo abanye abantwana have planned parenthood 😥,2021-10-21T19:50:50.000Z,YHOO
2874,1451274762815217673,16645396,"RT @YahooNews: A new Biden administration report paints a grim picture of the climate change future in which ""tens of millions"" of people a…",2021-10-21T19:50:41.000Z,YHOO
2875,1451274591876288514,1360265678851346432,@PitsoRatsela Yhoo it depressing🤞😭😭😭,2021-10-21T19:50:00.000Z,YHOO
2876,1451274586595766277,18270658,"RT @YahooEnt: Barack Obama and Bruce Springsteen on race, friendship, and the influence of fathers https://t.co/3WYKYSvVhB https://t.co/h4U…",2021-10-21T19:49:59.000Z,YHOO
2877,1451274470107369474,1350076018242027526,@Bongsz_Ngubo @tabile_tatana Yhoo abathembakali tuuuuuu,2021-10-21T19:49:31.000Z,YHOO
2878,1451274456488308744,59578815,"Should we start trusting Carson Wentz more in fantasy?

@LizLoza_FF and @AustinEkeler dive into all the problems facing fantasy managers this week on Ekeler's Edge. 

Full Episode ➡️ https://t.co/PgtKwX4w2c https://t.co/SSaqGihHNV",2021-10-21T19:49:28.000Z,YHOO
2879,1451274382475776003,1136601297510121473,@IvynSambo 🤣🤣🤣🤣 Yhoo,2021-10-21T19:49:10.000Z,YHOO
2880,1451274307607400452,1439295964834156548,@runya_gee @mbizi_wacho Ndoenda ini yhoo ndozvega here,2021-10-21T19:48:52.000Z,YHOO
2881,1451274235389915139,1106491036933767168,Yhoo hhayini 🚀🚀🚀🚀🙌 https://t.co/978tB8VjU3,2021-10-21T19:48:35.000Z,YHOO
2882,1451274177361506304,28725171,"Woohoo! @justegg's pourable product is arriving at leading retailers across #Canada. Look for it at Loblaws, Metro, Walmart, Whole Foods &amp; many others. It's also available for restaurants via national &amp; regional distributors. Read our news: https://t.co/1d3OP89rlR 🇨🇦 https://t.co/lqrlEu9BoF",2021-10-21T19:48:21.000Z,YHOO
2883,1451274102203772932,22069309,"RT @YahooNews: A new Biden administration report paints a grim picture of the climate change future in which ""tens of millions"" of people a…",2021-10-21T19:48:03.000Z,YHOO
2884,1451274086026448898,234522642,"From @JimmyNsubuga - Cressida Dick: Met #Police was wrong to advise women to flag down a bus if stopped by a lone officer.
The force was heavily criticised after suggesting it in the wake of the Sarah #Everard case.
https://t.co/ssZOGZKGoA",2021-10-21T19:48:00.000Z,YHOO
2885,1451274037775278082,3071121981,"RT @Elelta5: Since the fighting first erupted in November, nearly two million people have been displaced, and there have been many reports…",2021-10-21T19:47:48.000Z,YHOO
2886,1451273998516559880,855105883537387520,"RT @carlesdijous: #Pfizer, #BioNTech say #COVID19 booster shot showed high #efficacy in large study. https://t.co/w7bBiKh1v6",2021-10-21T19:47:39.000Z,YHOO
2887,1451273976077070339,1269030033299030016,@Maka_Olona That one is dangerous la @amiasmatics uthanda ne Zombies bawo yhoo🙈🙈🙆‍♂️,2021-10-21T19:47:33.000Z,YHOO
2888,1451273878370754569,17852343,"Barack Obama and Bruce Springsteen on race, friendship, and the influence of fathers https://t.co/3WYKYSvVhB https://t.co/h4UP3ZBhRm",2021-10-21T19:47:10.000Z,YHOO
2889,1451273874608373760,7309052,"A new Biden administration report paints a grim picture of the climate change future in which ""tens of millions"" of people are ""likely to be displaced over the next two to three decades"" because of the effects of rising global temperatures. https://t.co/1XK25ATXdX",2021-10-21T19:47:09.000Z,YHOO
2890,1451273848935047171,3064266184,"#Tesla just did something stunning, analysts say https://t.co/SpcSq2Vap8  #TechJunkieNews  #TechJunkieInvest https://t.co/ftzcHLL2NV",2021-10-21T19:47:03.000Z,YHOO
2891,1451273807465959434,1445091382532653079,@NexNje @thee_ncube @givvy_givven Yhoo sisi first fix your English. Then come back,2021-10-21T19:46:53.000Z,YHOO
2892,1451273578079526914,1451268253922299916,RT @BinaryMode0010: #Cybersecurity attack hits world's largest meat supplier JBS' IT systems in the US and Australia:  https://t.co/1HtxD3a…,2021-10-21T19:45:59.000Z,YHOO
2893,1451273525872971785,3617806463,Yhoo n'weh Haa! 😭😂😂,2021-10-21T19:45:46.000Z,YHOO
2894,1451273516054089740,1435441511026642945,RT @AVMAvets: It's the spooky season so it's an important time to remind you to keep garlic away from dogs (or any vampires you are friends…,2021-10-21T19:45:44.000Z,YHOO
2895,1451273360751611913,90452704,It's the spooky season so it's an important time to remind you to keep garlic away from dogs (or any vampires you are friends with): https://t.co/dPVsjDHeof,2021-10-21T19:45:07.000Z,YHOO
2896,1451272880134705163,2558885822,"@WelcumZA 😂😂😂😂Mnganam, hayi siyaphela ngumbane yhoo ayikho le",2021-10-21T19:43:12.000Z,YHOO
2897,1451272771804205067,1451034314435661827,"RT @TekleAbrha_: Since the fighting first erupted in November, nearly two million people have been displaced, and there have been many repo…",2021-10-21T19:42:46.000Z,YHOO
2898,1451272763755438081,704676413,"@zwothe_kim @Matema_ Yhoo you can ask again yazin... Mina bengvele ngithi;
Don't wait up I'll comeback tomorrow, then come back tired uzwe my mom athi bakuphindaphindile nee zibeke ukhathale uyanya, ngabona ngathi nor maan thats my que to move out never phela",2021-10-21T19:42:44.000Z,YHOO
2899,1451272724555370510,41653384,RT @YahooNews: The Fed announced Thursday that policymakers and senior staff would be barred from investing in individual stocks and bonds.…,2021-10-21T19:42:35.000Z,YHOO
2900,1451272705735540740,82369457,RT @YahooNews: The Fed announced Thursday that policymakers and senior staff would be barred from investing in individual stocks and bonds.…,2021-10-21T19:42:31.000Z,YHOO
2901,1451272527448313871,1246195619334676481,"Since the fighting first erupted in November, nearly two million people have been displaced, and there have been many reports of atrocities including massacres and mass rape. #StopBombingTigray #MekelleUnderAttack #TigrayGenocide https://t.co/FKf75HmZVk",2021-10-21T19:41:48.000Z,YHOO
2902,1451272503121358848,1449753406109851653,"RT @YahooEnt: Beyonce teases new song, ‘Be Alive,’ in ‘King Richard’ trailer https://t.co/COPkMvlUEa https://t.co/5SXv24x6dG",2021-10-21T19:41:42.000Z,YHOO
2903,1451272495265366017,185737514,I hope not yhoo 😭 https://t.co/KzSLo1ck0Y,2021-10-21T19:41:40.000Z,YHOO
2904,1451272477477310469,551289061,@nolt_love Yhoo 😞 sorry so oja kae?,2021-10-21T19:41:36.000Z,YHOO
2905,1451272469554384898,1235888196552200194,@ArbutiiBae Yhoo😭😭,2021-10-21T19:41:34.000Z,YHOO
2906,1451272120567226370,1426443193856499713,"Stock of the day.
https://t.co/HTAgJ4Ga1p",2021-10-21T19:40:11.000Z,YHOO
2907,1451271657931354114,557644273,@zandymagalela Yhoo I'm glad you happy where you are,2021-10-21T19:38:21.000Z,YHOO
2908,1451271344436531200,363011831,@mizar Yhoo 😥 nka screamer guri !😭,2021-10-21T19:37:06.000Z,YHOO
2909,1451271295463739400,30701862,"A new Biden administration report paints a grim picture of the climate change future in which ""tens of millions"" of people are ""likely to be displaced over the next two to three decades"" because of the effects of rising global temperatures. https://t.co/9CKS3eOEFF",2021-10-21T19:36:54.000Z,YHOO
2910,1451271183803035654,763959218286100480,"RT @YahooEnt: Beyonce teases new song, ‘Be Alive,’ in ‘King Richard’ trailer https://t.co/COPkMvlUEa https://t.co/5SXv24x6dG",2021-10-21T19:36:28.000Z,YHOO
2911,1451271148138741762,1281699778850623488,"Since the fighting first erupted in November, nearly two million people have been displaced, and there have been many reports of atrocities including massacres and mass rape. #StopBombingTigray #MekelleUnderAttack #TigrayGenocide https://t.co/uKda3gthzD",2021-10-21T19:36:19.000Z,YHOO
2912,1451270924595089410,1339471198435102722,"RT @EXZOcoin: 💎#EXZO Published on @Yahoo @Yahoo Entertainment @YahooEnt
Click to Read: https://t.co/8qFyHUDciZ 
ExzoCoin announces developm…",2021-10-21T19:35:26.000Z,YHOO
2913,1451270639726309376,1172814712796565504,@loopey3stax 😂😂😂 yhoo ha.a iMthatha ayiphumi ezintweni,2021-10-21T19:34:18.000Z,YHOO
2914,1451270614476484615,4750910690,Pertolongan Alloh di Medan Perang Jihad Ambon https://t.co/lnEj5HL2o1,2021-10-21T19:34:12.000Z,YHOO
2915,1451270542200172545,1015002083282468864,"Since the fighting first erupted in November, nearly two million people have been displaced, and there have been many reports of atrocities including massacres and mass rape. #StopBombingTigray #MekelleUnderAttack #TigrayGenocide https://t.co/f0c3sID6rW",2021-10-21T19:33:55.000Z,YHOO
2916,1451270384691593225,452431153,Trump announces launch of social media platform https://t.co/tHVOheY1Jj,2021-10-21T19:33:17.000Z,YHOO
2917,1451270267137835018,977572116,RT @antonieth7: Yhoo I’m so exhausted 😩 😭,2021-10-21T19:32:49.000Z,YHOO
2918,1451270101634740230,1623955543,"Since the fighting first erupted in November, nearly two million people have been displaced, and there have been many reports of atrocities including massacres and mass rape. #StopBombingTigray #MekelleUnderAttack #TigrayGenocide https://t.co/VQvQdx3MeK",2021-10-21T19:32:10.000Z,YHOO
2919,1451269954175655945,40470027,"RT @zandy_thabethe: @eNCA Mameshane siyalingwa yini!
Who invited them to come here in the 1st place ????
Should be demanding all this from…",2021-10-21T19:31:35.000Z,YHOO
2920,1451269849502543886,2871096880,https://t.co/oy0qyWh32X https://t.co/ttg8Fivjg7,2021-10-21T19:31:10.000Z,YHOO
2921,1451269787137581061,1326398258139303938,"Since the fighting first erupted in November, nearly two million people have been displaced, and there have been many reports of atrocities including massacres and mass rape. #StopBombingTigray #MekelleUnderAttack #TigrayGenocide
@SecBlinken
@USAmbUN

 https://t.co/XHvO1293zA",2021-10-21T19:30:55.000Z,YHOO
2922,1451269775372472328,121517635,"RT @nywolforg: Monetizing the killing of wolves is counter to sound wildlife management + ethics. Yet Idaho is allocating $200,000 to be di…",2021-10-21T19:30:52.000Z,YHOO
2923,1451269738424852482,4838520568,[ #Finance.#Yahoo.com ] Il y a 8heures Yahoo The pharmaceutical and #Biotechnology companies segment holds a larger share in the market and is estimated to a higher CAGR during 2021-2028. https://t.co/uzhPqzGQai,2021-10-21T19:30:43.000Z,YHOO
2924,1451269704857817091,827046914285830144,"RT @nywolforg: Monetizing the killing of wolves is counter to sound wildlife management + ethics. Yet Idaho is allocating $200,000 to be di…",2021-10-21T19:30:35.000Z,YHOO
2925,1451269626210488329,1121066817781366786,@Simthar_magobo Yhoo aike😂😂😂ayikh indab yami,2021-10-21T19:30:16.000Z,YHOO
2926,1451269442395164673,4487926474,"RT @YahooNews: A new Biden administration report paints a grim picture of the climate change future in which ""tens of millions"" of people a…",2021-10-21T19:29:33.000Z,YHOO
2927,1451269429275340803,1419338376591908864,"Since the fighting first erupted in November, nearly two million people have been displaced, and there have been many reports of atrocities including massacres and mass rape. #StopBombingTigray #MekelleUnderAttack #TigrayGenocide https://t.co/5NUwIZwJ38",2021-10-21T19:29:29.000Z,YHOO
2928,1451269317916385281,1015002083282468864,"Since the fighting first erupted in November, nearly two million people have been displaced, and there have been many reports of atrocities including massacres and mass rape. #StopBombingTigray #MekelleUnderAttack #TigrayGenocide https://t.co/f0c3sID6rW",2021-10-21T19:29:03.000Z,YHOO
2929,1451269262602117124,1151590593392467968,"RT @YahooEnt: Beyonce teases new song, ‘Be Alive,’ in ‘King Richard’ trailer https://t.co/COPkMvlUEa https://t.co/5SXv24x6dG",2021-10-21T19:28:50.000Z,YHOO
2930,1451268998969151490,2165814679,"Yhoo hayi aba bhuti kodwa, balizothe
#papgeld https://t.co/ZtYD3AkBzx",2021-10-21T19:27:47.000Z,YHOO
2931,1451268951099457538,18425738,"#Pfizer, #BioNTech say #COVID19 booster shot showed high #efficacy in large study. https://t.co/w7bBiKh1v6",2021-10-21T19:27:35.000Z,YHOO
2932,1451268919780589572,1436738632300302339,"RT @NIGUSETG: Since the fighting first erupted in November, nearly two million people have been displaced, and there have been many reports…",2021-10-21T19:27:28.000Z,YHOO
2933,1451268891032707073,2609508788,"RT @YahooNews: A new Biden administration report paints a grim picture of the climate change future in which ""tens of millions"" of people a…",2021-10-21T19:27:21.000Z,YHOO
2934,1451268576174817290,7309052,"A new Biden administration report paints a grim picture of the climate change future in which ""tens of millions"" of people are ""likely to be displaced over the next two to three decades"" because of the effects of rising global temperatures. https://t.co/9BB2EkLAvH",2021-10-21T19:26:06.000Z,YHOO
2935,1451268567438172169,318484000,@Penxenxe Yhoo what a curve ball,2021-10-21T19:26:04.000Z,YHOO
2936,1451268552409894913,43251655,"Well, we'll see what happens. https://t.co/9EchDi1omo",2021-10-21T19:26:00.000Z,YHOO
2937,1451268408767655955,1445093135584043012,@nomonde_mhl @Iamnotlee0 😭😭😭😭😭😭😭😭😭😭yhoo !!,2021-10-21T19:25:26.000Z,YHOO
2938,1451268293050908672,3869357427,@LewisHamilton Yhoo @danielricciardo we need some Hamcardo collaboration ASAP 🥓 🥑,2021-10-21T19:24:58.000Z,YHOO
2939,1451268072141115392,19380829,RT @YahooFinance: Join us (10/25) from 9AM-5 PM ET for the Yahoo Finance All Markets Summit: The Path Forward. This virtual event will conn…,2021-10-21T19:24:06.000Z,YHOO
2940,1451267729671983108,927861405604372482,@kulanicool 😭😭 yhoo it's a banger,2021-10-21T19:22:44.000Z,YHOO
2941,1451267541523968009,2756674691,@Issa_a_bella_ @broztitute Yhoo sorry,2021-10-21T19:21:59.000Z,YHOO
2942,1451267306315735044,1371502717802254339,"Since the fighting first erupted in November, nearly two million people have been displaced, and there have been many reports of atrocities including massacres and mass rape. #StopBombingTigray #MekelleUnderAttack #TigrayGenocide https://t.co/0OL9H3u4sy",2021-10-21T19:21:03.000Z,YHOO
2943,1451266876454146056,1329101233760710657,"Since the fighting first erupted in November, nearly two million people have been displaced, and there have been many reports of atrocities including massacres and mass rape. #StopBombingTigray #MekelleUnderAttack #TigrayGenocide https://t.co/SadHvdnIKS",2021-10-21T19:19:21.000Z,YHOO
2944,1451266615866187777,973227034280431616,"RT @EXZOcoin: 💎#EXZO Published on @Yahoo @Yahoo Entertainment @YahooEnt
Click to Read: https://t.co/8qFyHUDciZ 
ExzoCoin announces developm…",2021-10-21T19:18:19.000Z,YHOO
2945,1451266541576724486,1217952272346484737,@Itu_MIM Mara bahn imagine straight after go tsena convo ya “uhmm can I ask?” 😭😭😭😭😭 yhoo.,2021-10-21T19:18:01.000Z,YHOO
2946,1451266460593053700,1436064128062349315,"Since the fighting first erupted in November, nearly two million people have been displaced, and there have been many reports of atrocities including massacres and mass rape. #StopBombingTigray #MekelleUnderAttack #TigrayGenocide https://t.co/zAjTdUL1Kn",2021-10-21T19:17:42.000Z,YHOO
2947,1451266332692041731,1261683155368583168,@WorthyPromises Ketseo 😲😲 yhoo 👐🏽,2021-10-21T19:17:11.000Z,YHOO
2948,1451266258209550338,185737514,This is a nice body yhoo https://t.co/ipdFn7KsST,2021-10-21T19:16:53.000Z,YHOO
2949,1451266213833814017,636731375,RT @Tobisani1: This Malume is too much  I do not blame Maureen at all yhoo 😂 #DiepCityMzansi,2021-10-21T19:16:43.000Z,YHOO
2950,1451266097794084869,2871096880,https://t.co/Jmy9NEYzQh  &amp; https://t.co/glIICtY6pH https://t.co/j6UPdk0AIw,2021-10-21T19:16:15.000Z,YHOO
2951,1451266034745450497,874357260876697601,RT @YahooNews: The Fed announced Thursday that policymakers and senior staff would be barred from investing in individual stocks and bonds.…,2021-10-21T19:16:00.000Z,YHOO
2952,1451266014424014848,1019060076,@QueenWordsmith Yhoo sembi because ion even have the energy to fight no more 😅🤣,2021-10-21T19:15:55.000Z,YHOO
2953,1451265911005061125,539165987,"""Residents were still searching for dead bodies around the area and counting is still going on"". Civilians are the targets of Tigray rebels. #ChenaMassacre @KenRoth @amnesty @euobs @AJStream @EU_Commission @cnbcafrica @FemiOke https://t.co/HW7RdUtZAN",2021-10-21T19:15:31.000Z,YHOO
2954,1451265889899266055,539165987,"""The rebels then shot dead civilians over multiple days in early September before retreating"". Will @amnesty and @hrw release a report on these continued killings being committed by Tigray rebels? #ChenaMassacre @KenRoth @mmbilal @RapporteurUn @FemiOke https://t.co/HW7RdUtZAN",2021-10-21T19:15:26.000Z,YHOO
2955,1451265887424679943,1011390589,@_Kgosigatsana Yhoo maybe its my big booty 😭,2021-10-21T19:15:25.000Z,YHOO
2956,1451265633325309954,789884562310631424,"RT @YahooNews: “Black voters, by and large, are feeling like they’re being taken for granted.”  https://t.co/gqKxNCcYCQ",2021-10-21T19:14:24.000Z,YHOO
2957,1451265231548817422,1412728460104114181,RT @Marsive171: Yhoo but what @YoungStunna_SA  and @KabzaDeSmall_  yho bafwethu😭😭😭😭😭❤❤❤❤❤❤❤ https://t.co/goYLx8iRqP,2021-10-21T19:12:49.000Z,YHOO
2958,1451265195087704066,185737514,@Mr_ClubSedia And friend I know shem you’ll never lie…Yhoo I’m sure you leave dirty!!!,2021-10-21T19:12:40.000Z,YHOO
2959,1451265091018579976,1336252847072161793,"RT @DamonSalvatorae: Since the fighting first erupted in November, nearly two million people have been displaced, and there have been many…",2021-10-21T19:12:15.000Z,YHOO
2960,1451265088690823173,326089779,RT @Yahoo: These Guinness World Record truffle fries are one of the most expensive french fries in the world: https://t.co/YFyQEQyAeE https…,2021-10-21T19:12:15.000Z,YHOO
2961,1451265022454341635,1443118442291269637,"Since the fighting first erupted in November, nearly two million people have been displaced, and there have been many reports of atrocities including massacres and mass rape. #StopBombingTigray #MekelleUnderAttack #TigrayGenocide https://t.co/ngMPDsU0zP",2021-10-21T19:11:59.000Z,YHOO
2962,1451264938790424601,1356452934251290625,"RT @HewetTesfay: Since the fighting first erupted in November, nearly two million people have been displaced, and there have been many repo…",2021-10-21T19:11:39.000Z,YHOO
2963,1451264934998839304,776226998,@LowaMfana Yhoo😭😭😭,2021-10-21T19:11:38.000Z,YHOO
2964,1451264930322255877,316841144,RT @YahooNews: The Fed announced Thursday that policymakers and senior staff would be barred from investing in individual stocks and bonds.…,2021-10-21T19:11:37.000Z,YHOO
2965,1451264860373794826,1211230987,@Theblond_Nevaeh O ka bua gape yhoo mjolo o mo nyesa thata 😭😭😭,2021-10-21T19:11:20.000Z,YHOO
2966,1451264641275940871,950421583063023618,RT @YahooNews: The Fed announced Thursday that policymakers and senior staff would be barred from investing in individual stocks and bonds.…,2021-10-21T19:10:28.000Z,YHOO
2967,1451264516239630336,1584696985,"RT @YahooFantasy: Here are @JordanVanekDFS top daily fantasy value plays based on matchups for Week 7!

➡ https://t.co/XsRSsUgef8 https://t…",2021-10-21T19:09:58.000Z,YHOO
2968,1451264468168626189,1265201387924860930,I’m so tired. Let me sleep yhoo 🥱😴,2021-10-21T19:09:47.000Z,YHOO
2969,1451264458085605381,24578429,RT @ToEndAddiction: Another fantastic piece by @SuzyByrne at @YahooEnt. Thanks for normalizing conversations around #addiction! https://t.c…,2021-10-21T19:09:44.000Z,YHOO
2970,1451264322932559872,2544099769,"RT @YahooFantasy: Here are @JordanVanekDFS top daily fantasy value plays based on matchups for Week 7!

➡ https://t.co/XsRSsUgef8 https://t…",2021-10-21T19:09:12.000Z,YHOO
2971,1451264271946559494,59578815,"Here are @JordanVanekDFS top daily fantasy value plays based on matchups for Week 7!

➡ https://t.co/XsRSsUgef8 https://t.co/gd0s2Vw5Ia",2021-10-21T19:09:00.000Z,YHOO
2972,1451264070213148688,2544099769,RT @YahooNews: The Fed announced Thursday that policymakers and senior staff would be barred from investing in individual stocks and bonds.…,2021-10-21T19:08:12.000Z,YHOO
2973,1451264029155074054,824439590,@Maka_Olona Yhoo haaai thanks. https://t.co/EUNVLm3WHO,2021-10-21T19:08:02.000Z,YHOO
2974,1451263974830313486,3017400805,"RT @YahooNews: The House Judiciary Committee chairman called out several non-mask-wearing members — including Reps. Jim Jordan, Matt Gaetz…",2021-10-21T19:07:49.000Z,YHOO
2975,1451263927824814080,925300381,RT @YahooNews: The Fed announced Thursday that policymakers and senior staff would be barred from investing in individual stocks and bonds.…,2021-10-21T19:07:38.000Z,YHOO
2976,1451263868764925954,1402439206274752519,"Since the fighting first erupted in November, nearly two million people have been displaced, and there have been many reports of atrocities including massacres and mass rape. #StopBombingTigray #MekelleUnderAttack #TigrayGenocide https://t.co/fAQGAA51Uw",2021-10-21T19:07:24.000Z,YHOO
2977,1451263727081299973,984696761368371200,"RT @EXZOcoin: 💎#EXZO Published on @Yahoo @Yahoo Entertainment @YahooEnt
Click to Read: https://t.co/8qFyHUDciZ 
ExzoCoin announces developm…",2021-10-21T19:06:50.000Z,YHOO
2978,1451263714078900224,7309052,The Fed announced Thursday that policymakers and senior staff would be barred from investing in individual stocks and bonds. https://t.co/N1Jogj1u9O,2021-10-21T19:06:47.000Z,YHOO
2979,1451263705639882761,1923198552,"RT @nywolforg: Monetizing the killing of wolves is counter to sound wildlife management + ethics. Yet Idaho is allocating $200,000 to be di…",2021-10-21T19:06:45.000Z,YHOO
2980,1451263529265340427,15054017,"RT @YahooSportsNFL: Report: Baker Mayfield will likely need surgery on his torn labrum after the season is over. 

➡️ https://t.co/mZ1x67RT…",2021-10-21T19:06:03.000Z,YHOO
2981,1451263471002128407,1195737719139254272,"RT @EXZOcoin: 💎#EXZO Published on @Yahoo @Yahoo Entertainment @YahooEnt
Click to Read: https://t.co/8qFyHUDciZ 
ExzoCoin announces developm…",2021-10-21T19:05:49.000Z,YHOO
2982,1451263173776969743,244807508,"RT @nywolforg: Monetizing the killing of wolves is counter to sound wildlife management + ethics. Yet Idaho is allocating $200,000 to be di…",2021-10-21T19:04:38.000Z,YHOO
2983,1451263126683406340,346096879,RT @YahooNews: The silver one shilling coin made in Boston in 1652 — considered the finest example of the roughly 40 such coins known to st…,2021-10-21T19:04:27.000Z,YHOO
2984,1451262992155353089,1201287228149903360,"RT @YahooEnt: Beyonce teases new song, ‘Be Alive,’ in ‘King Richard’ trailer https://t.co/COPkMvlUEa https://t.co/5SXv24x6dG",2021-10-21T19:03:55.000Z,YHOO
2985,1451262896818688020,4750910690,Hanya Salafy yang berani Jihad di Ambon https://t.co/jnA1J7u9O6,2021-10-21T19:03:32.000Z,YHOO
2986,1451262885544534016,806833837,@lullo_m @PTshikila 😂 😂 🤣 🤣 Nawe Utsho yhoo,2021-10-21T19:03:29.000Z,YHOO
2987,1451262780896595969,977896351873884162,This Malume is too much  I do not blame Maureen at all yhoo 😂 #DiepCityMzansi,2021-10-21T19:03:04.000Z,YHOO
2988,1451262696561774593,1323801567947083780,"Since the fighting first erupted in November, nearly two million people have been displaced, and there have been many reports of atrocities including massacres and mass rape. #StopBombingTigray #MekelleUnderAttack #TigrayGenocide https://t.co/fEalpcfBJa",2021-10-21T19:02:44.000Z,YHOO
2989,1451262515162324998,1388522176421191681,"💎#EXZO Published on @Yahoo @Yahoo Entertainment @YahooEnt
Click to Read: https://t.co/8qFyHUDciZ 
ExzoCoin announces development of ExzoSwap Crypto Wallet + DEX and Exzo Network Blockchain
#YahooEntertainment #Cryptonews #BlockChain#BlockChainTechnology #Cryptocurrency #Exzoapp https://t.co/4cHIWdlnD6",2021-10-21T19:02:01.000Z,YHOO
2990,1451262336489168903,1007991059027255296,@Sbera_Van_Brema 😂 😂 Yhoo aah,2021-10-21T19:01:18.000Z,YHOO
2991,1451262309935030272,448071209,"The past few weeks have been rubbishy, yhoo I’ve seen the pits🥺. Thanks mama for all our date nights @Lu_Emm ( I think I had forgotten what those feel like actually 😅🤦🏾‍♀️) 

PS: Ey guys don’t let them lie to you about not needing friends.",2021-10-21T19:01:12.000Z,YHOO
2992,1451262163557965826,314125926,"Tracked finance for electricity in the 20 countries that make up 80% of the world’s population without electricity—the high-impact countries—declined by 27% in 2019, the year before the onset of #COVID19, via @Yahoo: https://t.co/a2YZLCdAMY https://t.co/5eRv9xD9mk",2021-10-21T19:00:37.000Z,YHOO
2993,1451262093479530498,1325683074718461952,@tsholomps Yhoo Tsholo ke shook hey! Tonight teng she takes the trophy ka bosnaaks!,2021-10-21T19:00:20.000Z,YHOO
2994,1451262046172073996,1327660657387466752,"RT @Agazi_mw: Since the fighting first erupted in November, nearly two million people have been displaced, and there have been many reports…",2021-10-21T19:00:09.000Z,YHOO
2995,1451261927020236805,2935380724,@Socs1nz_ Yhoo lah confirmation letter is old ngok and either way at some point you will have to provide your certificate. Ask for funds here at least your debt isn't as much as mine so you might get help,2021-10-21T18:59:41.000Z,YHOO
2996,1451261898008244227,3293802974,"I definitely feel like my year ended in September, Yhoo 😭😭😭 https://t.co/Ns4HSfGSAg",2021-10-21T18:59:34.000Z,YHOO
2997,1451699390167519232,27071443,"#Omaha Name No. 4 Best City for an Affordable Wedding by @smartasset 

https://t.co/nHzya8SZqh",2021-10-22T23:58:00.000Z,YHOO
2998,1451698347589488648,1205835166763143168,RT @YahooNews: Angela Merkel encouraged more women to get involved in German politics as she prepared to leave office after 16 years as the…,2021-10-22T23:53:51.000Z,YHOO
2999,1451698310499110914,2937515924,"YHOO　知恵袋 
kisamaloveさん 
「意中の女性にサプライズプレゼントを贈ろうと思い、体重を聞いたら機嫌を損ねてしまった。なにせ相手はお洒落な女性故、身長体重他、各種数値を把握した上で衣類を贈ろうと思ったのだが……」",2021-10-22T23:53:43.000Z,YHOO
3000,1451698033582821377,18945430,"RT @YahooNews: Google sought to use an August 2019 meeting with fellow tech giants Apple, Facebook and Microsoft to stall federal efforts t…",2021-10-22T23:52:37.000Z,YHOO
3001,1451697632351604740,1360024631822995456,RT @WendyMnga: Yhoo why do people find it so easy to bully Saskay???😡That babe is the most chilled person!!!!,2021-10-22T23:51:01.000Z,YHOO
3002,1451697374980493312,37821578,"RT @YahooNews: Google sought to use an August 2019 meeting with fellow tech giants Apple, Facebook and Microsoft to stall federal efforts t…",2021-10-22T23:50:00.000Z,YHOO
3003,1451697062647578625,7309052,"Google sought to use an August 2019 meeting with fellow tech giants Apple, Facebook and Microsoft to stall federal efforts to strengthen a children’s online privacy law, attorneys general for Texas and other states alleged in new unsealed court documents https://t.co/BDpDW7XHit",2021-10-22T23:48:45.000Z,YHOO
3004,1451696965952102407,1194733791316774914,"Unusual Volume
JTD - Vol 480449 (+2146.45%), Price 17.20, https://t.co/dnf0aWO4Zx
EVGOW - Vol 565651 (+1396.43%), Price 2.0699, https://t.co/IXJTAFUyzn
ATHA - Vol 2125351 (+978.79%), Price 10.42, https://t.co/LA47xi1vfY
#YahooFinance",2021-10-22T23:48:22.000Z,YHOO
3005,1451696599323840517,23026561,RT @YahooNews: A nonpartisan audit of the 2020 presidential race results in Wisconsin found no evidence of widespread voter fraud and deter…,2021-10-22T23:46:55.000Z,YHOO
3006,1451696572551544833,1309470300468400128,Yhoo why do people find it so easy to bully Saskay???😡That babe is the most chilled person!!!!,2021-10-22T23:46:48.000Z,YHOO
3007,1451696543648534528,2377907580,"RT @Marc_Perrone: Rude shoppers fueling crippling labor shortage:

""Owners of stores didn't want to tell customers to wear a mask, customer…",2021-10-22T23:46:41.000Z,YHOO
3008,1451696446034546692,1181451851046240256,"@MYANC employed goats 🐐 to remove @EFFSouthAfrica posts 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 yhoo @Julius_S_Malema 

#nandos #GarethCliff #rosemaryndlovu #NastyC https://t.co/D8p0ECYJTt",2021-10-22T23:46:18.000Z,YHOO
3009,1451696314694111240,17713659,RT @YahooNews: A new Facebook whistleblower has filed a complaint with the Securities and Exchange Commission saying the company enabled cr…,2021-10-22T23:45:47.000Z,YHOO
